User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1535.765
Computation started at:
Wed 25 Nov 11:26:53 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "15000",
        "seed": "300",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "500.0",
        "targetPop": "10000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true",
        "heatBath": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -76.0268

Starting heat bath excitation generator construction...
Heat bath excitation generator construction finished.
#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
      6615         8769         7424       -76.3049833493     10265.5382914341    -31228.7740149073       409.5989363227     0.0041
      6616         8769         7543       -76.3027165672     10263.2115812620    -31228.2517708282       409.5921151713     0.0041
      6617         8769         7476       -76.3010466577     10261.4978608999    -31224.1823017316       409.5383551552     0.0041
      6618         8769         7410       -76.2979444309     10258.3150052448    -31215.5620018930       409.4260291849     0.0041
      6619         8769         7522       -76.3118221143     10272.5610529247    -31220.3050020479       409.4894094878     0.0041
      6620         8769         7504       -76.3047009150     10265.2483614423    -31228.9046065534       409.6023958523     0.0041
      6621         8769         7575       -76.2913848552     10251.5881923985    -31231.3188496529       409.6340717811     0.0042
      6622         8769         7435       -76.2813619710     10241.3182918328    -31234.9085719190       409.6815652371     0.0041
      6623         8769         7472       -76.2807744353     10240.7165955138    -31231.5202286176       409.6373308576     0.0041
      6624         8769         7463       -76.2867600081     10246.8480857899    -31228.2988944141       409.5951146425     0.0041
      6625         8769         7468       -76.2768687675     10236.7176927524    -31224.8348554126       409.5493041009     0.0041
      6626         8769         7411       -76.2513232632     10210.6008537315    -31217.0683457891       409.4468771657     0.0041
      6627         8769         7477       -76.2325830327     10191.4838708246    -31224.2302686774       409.5405038174     0.0041
      6628         8769         7359       -76.2414723064     10200.5473875794    -31231.9420598237       409.6417564149     0.0041
      6629         8769         7421       -76.2366373492     10195.6166586901    -31234.2101286498       409.6720247283     0.0041
      6630         8769         7425       -76.2407681725     10199.8291577949    -31242.4916083876       409.7805397571     0.0041
      6631         8769         7472       -76.2449948115     10204.1411685545    -31239.1091386655       409.7366979330     0.0041
      6632         8769         7415       -76.2369577481     10195.9433303780    -31232.2360468726       409.6472840607     0.0042
      6633         8769         7410       -76.2216149787     10180.3119241459    -31230.2026669740       409.6202530307     0.0041
      6634         8769         7535       -76.2382923075     10197.3041303102    -31228.1266214977       409.5941371844     0.0042
      6635         8769         7433       -76.2361288678     10195.0982437203    -31221.5989917729       409.5074997284     0.0041
      6636         8769         7435       -76.2372583905     10196.2498682720    -31229.1079597628       409.6066431986     0.0041
      6637         8769         7446       -76.2182131623     10176.8493579490    -31227.7179614235       409.5884569573     0.0041
      6638         8769         7433       -76.2206365987     10179.3159515153    -31221.8406091830       409.5100448889     0.0042
      6639         8769         7494       -76.2303677106     10189.2263789224    -31215.8050724213       409.4306554103     0.0041
      6640         8769         7484       -76.2418835681     10200.9669056642    -31219.3713602840       409.4778219041     0.0041
      6641         8769         7368       -76.2323180921     10191.2138606641    -31227.0264189790       409.5780595248     0.0041
      6642         8769         7564       -76.2294622868     10188.3038638634    -31220.6086827103       409.4938723771     0.0041
      6643         8769         7426       -76.2620119878     10221.5205185969    -31223.1409070835       409.5262750702     0.0041
      6644         8769         7483       -76.2618541139     10221.3591487318    -31220.0951914571       409.4863882443     0.0041
      6645         8769         7458       -76.2496696710     10208.9125763766    -31222.5835828217       409.5194456800     0.0041
      6646         8769         7566       -76.2428030170     10201.9048755851    -31225.5899938584       409.5586919508     0.0041
      6647         8769         7433       -76.2208741170     10179.5577317652    -31228.1360068804       409.5922610640     0.0042
      6648         8769         7410       -76.2189941785     10177.6442173283    -31231.4626819283       409.6355818647     0.0041
      6649         8769         7489       -76.2111753593     10169.6896115858    -31229.2721015718       409.6067994131     0.0041
      6650         8769         7456       -76.2095736960     10168.0609001648    -31223.5364734578       409.5312665651     0.0041
      6651         8769         7365       -76.2054374153     10163.8559744639    -31234.2288560478       409.6717032106     0.0041
      6652         8769         7349       -76.2167676768     10175.3784154508    -31242.1454301608       409.7755397482     0.0041
      6653         8769         7246       -76.1987961630     10157.1081421368    -31236.1865038277       409.6976841890     0.0041
      6654         8769         7418       -76.2089628843     10167.4398420237    -31241.2642447814       409.7647342762     0.0041
      6655         8769         7404       -76.2099923929     10168.4866426132    -31244.0869352098       409.8020925667     0.0041
      6656         8769         7333       -76.2246504503     10183.4025979886    -31246.3713923178       409.8328824568     0.0041
      6657         8769         7426       -76.2187837713     10177.4300746852    -31248.1522615450       409.8557765334     0.0041
      6658         8769         7428       -76.2158533650     10174.4481110542    -31248.3308110003       409.8583601460     0.0041
      6659         8769         7456       -76.2117147837     10170.2382041860    -31253.5383276667       409.9266092678     0.0041
      6660         8769         7458       -76.2065067747     10164.9429140357    -31247.8693221861       409.8507963214     0.0041
      6661         8769         7395       -76.2135329970     10172.0875386038    -31246.4858650240       409.8323109736     0.0041
      6662         8769         7507       -76.2135138066     10172.0680179897    -31240.6593070242       409.7557703045     0.0041
      6663         8769         7430       -76.2106613512     10169.1668947541    -31241.2349695764       409.7622062262     0.0041
      6664         8769         7317       -76.2182320969     10176.8686273780    -31244.8558688110       409.8092309469     0.0041
      6665         8769         7419       -76.2485129035     10207.7317108637    -31247.2957924233       409.8409581751     0.0040
      6666         8769         7475       -76.2484435011     10207.6608669297    -31247.5751890907       409.8458704802     0.0041
      6667         8769         7454       -76.2634322288     10222.9723239421    -31255.6222151045       409.9516994698     0.0041
      6668         8769         7521       -76.2691043081     10228.7725198010    -31254.0034272378       409.9296728085     0.0041
      6669         8769         7428       -76.2712006931     10230.9170890875    -31246.4701055353       409.8303336266     0.0042
      6670         8769         7517       -76.2599359195     10219.3986813870    -31250.7332198177       409.8862809004     0.0041
      6671         8769         7387       -76.2402657969     10199.3167560720    -31248.4524760809       409.8562744344     0.0041
