User:
nsb37
Hostname:

CPU info:
Architecture:          x86_64
CPU op-mode(s):        32-bit, 64-bit
Byte Order:            Little Endian
CPU(s):                16
On-line CPU(s) list:   0-15
Thread(s) per core:    2
Core(s) per socket:    8
Socket(s):             1
NUMA node(s):          1
Vendor ID:             GenuineIntel
CPU family:            6
Model:                 85
Model name:            Intel(R) Core(TM) i7-7820X CPU @ 3.60GHz
Stepping:              4
CPU MHz:               1544.062
Computation started at:
Wed 25 Nov 11:20:40 GMT 2020
git commit: 2dc9da2c14d8b29bbb58a979480699b27e79f1a4, branch: master, compiled at: Wed 25 Nov 11:13:16 GMT 2020

Number of MPI processes used: 4

{
    "sampling": {
        "tau": "0.001",
        "maxIter": "30000",
        "seed": "100",
        "shiftDamping": "0.01",
        "initialShift": "0.0",
        "initialPop": "50.0",
        "targetPop": "1000.0",
        "mainMemoryFac": "10.0",
        "spawnMemoryFac": "10.0",
        "initiator": "true"
    }
}

Starting heat bath construction
Heat bath construction done
Hartree--Fock energy: -128.496

#  1. Iter     2. nDets  3. nSpawned           4. Shift_1        5. nWalkers_1      6. Energy_Num_1    7. Energy_Denom_1    8. Time
     13745          860          126      -128.5070568196      1000.0148777313    -17464.5373419216       135.7051069109     0.0005
     13746          860          123      -128.4970266358       999.0123472872    -17464.4116742532       135.7036539042     0.0006
     13747          860          125      -128.5621625953      1005.5407486677    -17464.3914542169       135.7035620457     0.0005
     13748          860          133      -128.5161286614      1000.9224870284    -17463.2759908442       135.6946310055     0.0005
     13749          860          129      -128.5578245630      1005.1046364458    -17463.0735580774       135.6919471108     0.0005
     13750          860          124      -128.5806062351      1007.3970431191    -17461.9091879547       135.6836054711     0.0005
     13751          860          126      -128.5438336162      1003.6993831719    -17460.3270776847       135.6721732448     0.0005
     13752          860          109      -128.5023169650       999.5409975299    -17459.8690763290       135.6657310028     0.0005
     13753          860          126      -128.5282818725      1002.1396687404    -17459.8272935404       135.6649214536     0.0006
     13754          860          108      -128.4905382210       998.3643568799    -17536.7689265697       136.2642018448     0.0004
     13755          860          118      -128.4803926098       997.3519688775    -17536.8231807513       136.2649937455     0.0005
     13756          860          121      -128.4700545923       996.3214374410    -17537.2444136765       136.2671681424     0.0005
     13757          860          131      -128.5122626373      1000.5356027777    -17537.7817515558       136.2707513065     0.0005
     13758          860          137      -128.5669087702      1006.0181091744    -17537.7507798945       136.2685828427     0.0005
     13759          860          117      -128.6157426517      1010.9429011292    -17536.7534567554       136.2589678623     0.0005
     13760          860          105      -128.5702688271      1006.3561937705    -17534.5539262446       136.2426995061     0.0005
     13761          860          122      -128.5501764860      1004.3362185698    -17533.2192591435       136.2326285689     0.0006
     13762          860          109      -128.5149872090      1000.8082430122    -17532.3824705205       136.2252956085     0.0005
     13763          860          113      -128.4889082054       998.2016351941    -17532.1301999024       136.2227567125     0.0005
     13764          860          112      -128.5218686351      1001.4971788203    -17532.1395670684       136.2237704176     0.0005
     13765          860          113      -128.5203034040      1001.3404336390    -17531.7261078110       136.2202941362     0.0005
     13766          860          122      -128.5426732712      1003.5829261674    -17531.2787084939       136.2170311597     0.0005
     13767          860          123      -128.5635370373      1005.6789639143    -17530.5391961463       136.2107211045     0.0005
     13768          860          128      -128.6348815156      1012.8795837004    -17529.7671624384       136.2015694730     0.0005
     13769          860          108      -128.6275788625      1012.1401828850    -17527.3075686855       136.1827012265     0.0005
     13770          860          125      -128.6057935190      1009.9376007989    -17524.8233762754       136.1648300888     0.0005
     13771          860          131      -128.6808636488      1017.5477444625    -17522.9913941933       136.1499276940     0.0005
     13772          860          100      -128.6845372941      1017.9216240807    -17519.7281727492       136.1248061373     0.0005
     13773          860          123      -128.7229938915      1021.8437410249    -17516.4620544538       136.0991891417     0.0005
     13774          860          106      -128.7011970237      1019.6188673759    -17512.3695162039       136.0683430552     0.0005
     13775          860          119      -128.6100399607      1010.3665559815    -17508.9840607075       136.0404698234     0.0005
     13776          860          125      -128.6224295848      1011.6191379576    -17507.2624016563       136.0250033511     0.0005
     13777          860          116      -128.6285490448      1012.2383837022    -17504.9909413128       136.0078533385     0.0005
     13778          860          125      -128.6291228605      1012.2964691949    -17502.6549882925       135.9898731936     0.0005
     13779          860          124      -128.6181563662      1011.1869433376    -17500.2286694521       135.9718173924     0.0005
     13780          860          119      -128.6468733502      1014.0949407160    -17498.2400119018       135.9552551228     0.0005
     13781          860          123      -128.6974299544      1019.2348422130    -17495.6930773278       135.9347906457     0.0005
     13782          860          132      -128.7316698152      1022.7306695426    -17501.6416446433       135.9819005834     0.0005
     13783          860          113      -128.7347563928      1023.0463920251    -17497.4379283811       135.9499013110     0.0005
     13784          860          114      -128.7364998145      1023.2247677002    -17493.0933308713       135.9174899488     0.0005
     13785          860          114      -128.7615109549      1025.7871726307    -17512.2684397273       136.0650577386     0.0006
     13786          860          126      -128.7732437228      1026.9914112295    -17507.4912319268       136.0289785613     0.0005
     13787          860          125      -128.7869420334      1028.3991799445    -17502.5964004058       135.9913129543     0.0005
